chr2L	21681344	21681558
chr2L	21710564	21717672
chr2L	21716325	21717672
chr2L	21719514	21720481
chr2L	21727006	21727573
chr2L	22140719	22146996
chr2L	22257653	22258360
chr2L	22427570	22429110
chr2L	22428349	22428417
chr2L	22535861	22536614
chr2L	22580738	22581341
chr2L	22611100	22611707
chr2L	226116	231034
chr2L	227372	231034
chr2L	22741702	22742502
chr2L	22741946	22742502
chr2L	22817714	22820497
chr2L	22820170	22820497
chr2L	22820170	22820635
chr2L	22820170	22820804
chr2L	22820170	22820819
chr2L	22904950	22908822
chr2L	230538	231034
chr2L	2323383	2324256
chr2L	2323383	2327552
chr2L	2455057	2455938
chr2L	2793175	2798836
chr2L	2808980	2810643
chr2L	2870689	2871688
chr2L	2971117	2971322
chr2L	3016926	3017264
chr2L	30394	35212
chr2L	3080651	3081268
chr2L	3094217	3098065
chr2L	3094217	3099932
chr2L	317743	318120
chr2L	317743	325824
chr2L	3352476	3353714
chr2L	3360808	3367719
chr2L	337938	339441
chr2L	33845	35212
chr2L	3499321	3504578
chr2L	3501172	3502126
chr2L	3501172	3504578
chr2L	3502416	3504578
chr2L	3634239	3640517
chr2L	3638939	3640517
chr2L	3678211	3678464
chr2L	3763649	3766043
chr2L	3779693	3780579
chr2L	4079504	4080022
chr2L	4099881	4100039
chr2L	4191775	4192968
chr2L	4192633	4195100
chr2L	4212417	4217976
chr2L	4295163	4295621
chr2L	4312028	4314615
chr2L	4336450	4336957
chr2L	4396810	4397755
chr2L	4487449	4489113
chr2L	4504777	4513761
chr2L	4526224	4531053
chr2L	4526224	4532386
chr2L	4570479	4571085
chr2L	4570479	4574342
chr2L	4843540	4844772
chr2L	4987907	4989410
chr2L	4987907	4991262
chr2L	4990308	4991262
chr2L	5071227	5071298
chr2L	5077535	5079574
chr2L	5146993	5148882
chr2L	5188117	5203742
chr2L	5204463	5204903
chr2L	5274019	5275780
chr2L	533884	533904
chr2L	5463819	5464269
chr2L	5850831	5853258
chr2L	6203179	6203618
chr2L	652786	655866
chr2L	6652494	6652932
chr2L	6668342	6670513
chr2L	6679975	6680283
chr2L	6680943	6681218
chr2L	6699765	6700619
chr2L	6699765	6701944
chr2L	7040473	7041159
chr2L	705871	707867
chr2L	7107141	7107551
chr2L	714859	715631
chr2L	7209349	7209653
chr2L	7234527	7234997
chr2L	74903	75366
chr2L	7655054	7656463
chr2L	7655545	7656463
chr2L	7744748	7752814
chr2L	7826770	7827188
chr2L	8042440	8042541
chr2L	8042478	8042613
chr2L	8047614	8047803
chr2L	8105692	8107880
chr2L	8131287	8132194
chr2L	8176573	8182049
chr2L	8223825	8225415
chr2L	8223825	8226606
chr2L	8225672	8226606
chr2L	8246861	8250967
chr2L	8252228	8252775
chr2L	8283409	8284220
chr2L	8314169	8315096
chr2L	8360947	8361198
chr2L	8426995	8427093
chr2L	8476252	8477023
chr2L	8563739	8564296
chr2L	8654105	8656506
chr2L	8662439	8663251
chr2L	8662457	8663251
chr2L	8664158	8665518
chr2L	8734467	8735200
chr2L	8915354	8916053
chr2L	8928060	8928743
chr2L	9126881	9135384
chr2L	9126881	9162708
chr2L	9154659	9156594
chr2L	9191615	9191813
chr2L	9227529	9235263
chr2L	9233988	9235263
chr2L	930065	930423
chr2L	9339949	9340488
chr2L	9405832	9406263
chr2L	9420523	9420878
chr2L	9503593	9504813
chr2L	9555284	9556398
chr2L	9732916	9733532
chr2L	9869532	9870520
chr2L	9869532	9878025
chr2L	9905875	9906443
chr2L	9986789	9987727
chr2L	13519	15711
chr2L	18260	20015
chr2L	18260	20020
chr2L	74902	75366
chr2L	96552	96666
chr2L	164158	175447
chr2L	192761	193041
chr2L	196967	197141
chr2L	227371	228281
chr2L	227371	231034
chr2L	229172	231034
chr2L	230537	231034
chr2L	235139	235377
chr2L	236060	236311
chr2L	299032	299918
chr2L	317742	318120
chr2L	317742	325824
chr2L	317742	334257
chr2L	335414	338118
chr2L	336017	337198
chr2L	337937	340855
chr2L	443081	491358
chr2L	545815	546443
chr2L	829456	830349
chr2L	930064	930423
chr2L	951586	953510
chr2L	1061233	1062213
chr2L	1087694	1088106
chr2L	1116440	1117516
chr2L	1146543	1146825
chr2L	1158949	1159193
chr2L	1191402	1192625
chr2L	1288132	1289728
chr2L	1394191	1397252
chr2L	1395902	1397252
chr2L	1595059	1596421
chr2L	1604197	1604885
chr2L	1652774	1653835
chr2L	1690116	1690755
chr2L	1741632	1742260
chr2L	1741632	1743779
chr2L	1741632	1748874
chr2L	1741659	1742260
chr2L	1741659	1743540
chr2L	1741659	1743779
chr2L	1741659	1745361
chr2L	1741659	1746029
chr2L	1741659	1748874
chr2L	1743344	1743779
chr2L	1743344	1745361
chr2L	1743344	1746029
chr2L	1743344	1747860
chr2L	1743429	1743762
chr2L	1743693	1745075
chr2L	1744922	1745361
chr2L	1744922	1746029
chr2L	1744922	1747860
chr2L	1744922	1748874
chr2L	1745749	1745972
chr2L	1745752	1748830
chr2L	1747691	1748874
chr2L	1842898	1848213
chr2L	1851691	1852150
chr2L	1851691	1854308
chr2L	1853453	1855797
chr2L	1855363	1855797
chr2L	1909668	1910149
chr2L	2000933	2002920
chr2L	2135960	2136196
chr2L	2150003	2150147
chr2L	2170778	2171198
chr2L	2323382	2324256
chr2L	2323382	2327552
chr2L	2338379	2341094
chr2L	2338379	2347179
chr2L	2381155	2381307
chr2L	2455056	2455938
chr2L	2495373	2495888
chr2L	2710498	2712136
chr2L	2756059	2756170
chr2L	2785538	2787162
chr2L	2785538	2798836
chr2L	2792194	2793908
chr2L	2793174	2798836
chr2L	2808979	2810643
chr2L	2864968	2865577
chr2L	2870688	2871688
chr2L	3061551	3061673
chr2L	3062229	3062544
chr2L	3067649	3067914
chr2L	3080650	3081268
chr2L	3080650	3098065
chr2L	3094216	3098065
chr2L	3097921	3098065
chr2L	3367244	3368194
chr2L	3501171	3502126
chr2L	3638938	3640517
chr2L	3678210	3678464
chr2L	3678210	3684633
chr2L	3683866	3684633
chr2L	3763648	3765359
chr2L	3763648	3766043
chr2L	3929306	3930035
chr2L	4074513	4080022
chr2L	4079503	4080022
chr2L	4107435	4107804
chr2L	4191774	4192968
chr2L	4192632	4195100
chr2L	4212416	4217976
chr2L	4303335	4308859
chr2L	4303335	4318708
chr2L	4312027	4314615
chr2L	4336449	4336957
chr2L	4391755	4391864
chr2L	4487448	4489113
chr2L	4496246	4513761
chr2L	4496297	4496418
chr2L	4504776	4513761
chr2L	4526223	4532386
chr2L	4530530	4548802
chr2L	4570478	4571085
chr2L	4570478	4574342
chr2L	4688188	4688314
chr2L	4854397	4866130
chr2L	4865147	4866130
chr2L	4873871	4875139
chr2L	4987906	4991262
chr2L	4990307	4991262
chr2L	5036812	5036918
chr2L	5036812	5036924
chr2L	5041688	5042887
chr2L	5041688	5042890
chr2L	5077534	5079574
chr2L	5146992	5148882
chr2L	5154247	5155849
chr2L	5168403	5168504
chr2L	5204462	5204903
chr2L	5274018	5275780
chr2L	5527547	5527655
chr2L	5605841	5606167
chr2L	5608790	5611289
chr2L	5640286	5640663
chr2L	5640286	5641952
chr2L	5845304	5845952
chr2L	5850830	5853258
chr2L	5947017	5947332
chr2L	5976610	5979704
chr2L	5985079	5985496
chr2L	5985372	5985496
chr2L	5987796	5988107
chr2L	6196543	6196996
chr2L	6203178	6203618
chr2L	6289764	6291378
chr2L	6290543	6291378
chr2L	6301153	6303850
chr2L	6391127	6408560
chr2L	6394836	6408560
chr2L	6408244	6408560
chr2L	6572195	6587143
chr2L	6574015	6580510
chr2L	6574015	6587143
chr2L	6576040	6579381
chr2L	6577377	6579381
chr2L	6578904	6580510
chr2L	6578904	6587143
chr2L	6580414	6587143
chr2L	6697009	6701944
chr2L	6699764	6700619
chr2L	6699764	6701944
chr2L	6925457	6925564
chr2L	7040472	7041159
chr2L	7107140	7107551
chr2L	7209348	7209653
chr2L	7234526	7234997
chr2L	7234526	7237790
chr2L	7381755	7381905
chr2L	7648746	7651743
chr2L	7655053	7656463
chr2L	7655544	7656463
chr2L	7711514	7711619
chr2L	7998975	7999167
chr2L	7998998	7999167
chr2L	8105691	8107880
chr2L	8106839	8107880
chr2L	8131286	8132194
chr2L	8181983	8183706
chr2L	8223824	8226606
chr2L	8226928	8227826
chr2L	8228493	8230331
chr2L	8252227	8252775
chr2L	8283408	8284220
chr2L	8283408	8298340
chr2L	8360946	8361198
chr2L	8426873	8428067
chr2L	8476251	8477023
chr2L	8526619	8526756
chr2L	8563738	8564296
chr2L	8654104	8656506
chr2L	8664157	8665518
chr2L	8734466	8735200
chr2L	8915353	8916053
chr2L	8928059	8928743
chr2L	9154658	9156594
chr2L	9177124	9191813
chr2L	9191614	9191813
chr2L	9233987	9235263
chr2L	9272465	9272607
chr2L	9338425	9338755
chr2L	9373113	9374787
chr2L	9405831	9406263
chr2L	9503592	9504813
chr2L	9503595	9504813
chr2L	9555283	9556398
chr2L	9722760	9727256
chr2L	9732915	9733532
chr2L	9854596	9854878
chr2L	9869531	9870520
chr2L	9869531	9878025
chr2L	9905874	9906443
chr2L	10080374	10081946
chr2L	10126000	10127877
chr2L	10126000	10137559
chr2L	10409710	10410409
chr2L	10409710	10410434
chr2L	10496628	10498155
chr2L	10619879	10620635
chr2L	10619879	10625343
chr2L	10693435	10693543
chr2L	10816023	10817144
chr2L	10816023	10818566
chr2L	10838546	10838797
chr2L	10918744	10923279
chr2L	10923146	10925510
chr2L	10991058	10994021
chr2L	11162983	11163937
chr2L	11590747	11591661
chr2L	11798664	11799402
chr2L	11798664	11800322
chr2L	11802286	11803898
chr2L	11817352	11818849
chr2L	11817352	11832787
chr2L	11833259	11835651
chr2L	11833259	11838773
chr2L	11835089	11835651
chr2L	12039567	12039834
chr2L	12053695	12053816
chr2L	12153507	12155658
chr2L	12162739	12163610
chr2L	12240867	12241780
chr2L	12298567	12299394
chr2L	12351703	12358261
chr2L	12351703	12362649
chr2L	12389189	12389670
chr2L	12407184	12409623
chr2L	12457205	12457404
chr2L	12516483	12517185
chr2L	12536274	12537419
chr2L	12691903	12692828
chr2L	12978119	12978235
chr2L	12997461	12997923
chr2L	13364786	13364891
chr2L	13422991	13423345
chr2L	13508620	13509792
chr2L	13609790	13610578
chr2L	13630705	13631184
chr2L	13637287	13637634
chr2L	14195732	14197867
chr2L	14196926	14197867
chr2L	14278218	14288958
chr2L	14601686	14602000
chr2L	14610683	14611916
chr2L	14615569	14616907
chr2L	14912872	14913333
chr2L	14916099	14917484
chr2L	14932513	14936824
chr2L	14932513	14939028
chr2L	14938910	14941644
chr2L	14983949	14984253
chr2L	14983949	14992506
chr2L	15578882	15580850
chr2L	15737627	15737964
chr2L	15737627	15740899
chr2L	16013952	16014288
chr2L	16034187	16034713
chr2L	16037140	16037526
chr2L	16174415	16175007
chr2L	16278862	16279169
chr2L	16322959	16323517
chr2L	16342609	16343304
chr2L	16344425	16349472
chr2L	16472127	16473072
chr2L	16509753	16509957
chr2L	16527389	16528439
chr2L	16557878	16559944
chr2L	16621835	16622841
chr2L	16690901	16691192
chr2L	16690901	16692124
chr2L	16698138	16698348
chr2L	16749055	16750490
chr2L	16751646	16751755
chr2L	16769477	16769602
chr2L	16820111	16820930
chr2L	16976489	16977050
chr2L	16976489	16986150
chr2L	17657062	17659614
chr2L	17664086	17665540
chr2L	17666611	17711409
chr2L	17737963	17739713
chr2L	17809237	17810938
chr2L	17809237	17815717
chr2L	17863936	17864685
chr2L	17863944	17864350
chr2L	17864143	17864443
chr2L	17864234	17864447
chr2L	17864337	17864447
chr2L	17864444	17864566
chr2L	18051460	18063932
chr2L	18062361	18063932
chr2L	18062361	18065730
chr2L	18064633	18065730
chr2L	18200622	18215846
chr2L	18209768	18211298
chr2L	18209768	18215846
chr2L	18215463	18215846
chr2L	18347734	18348387
chr2L	18450763	18451075
chr2L	18455777	18471197
chr2L	18538029	18540768
chr2L	18539522	18542003
chr2L	18539522	18543715
chr2L	18540628	18543715
chr2L	18704645	18704902
chr2L	18704704	18704902
chr2L	18810318	18810503
chr2L	18864094	18864523
chr2L	18919924	18920616
chr2L	18984459	18984565
chr2L	19387537	19388313
chr2L	19403998	19410643
chr2L	19409403	19410643
chr2L	19514930	19516033
chr2L	19600857	19611626
chr2L	19714888	19715953
chr2L	19719702	19719999
chr2L	19907761	19910432
chr2L	19908758	19910432
chr2L	19925382	19926512
chr2L	19925382	19929354
chr2L	20054076	20055109
chr2L	20334080	20336549
chr2L	20334620	20336549
chr2L	20339244	20339693
chr2L	20339244	20340112
chr2L	20360012	20360812
chr2L	20420318	20421117
chr2L	20431923	20432729
chr2L	20690142	20690456
chr2L	20760524	20760841
chr2L	20876911	20877677
chr2L	20881986	20882464
chr2L	20903015	20903559
chr2L	21059340	21060037
chr2L	21062260	21062608
chr2L	21124134	21125439
chr2L	21124134	21129082
chr2L	21213222	21214647
chr2L	21213916	21214647
chr2L	21273323	21274429
chr2L	21273323	21275806
chr2L	21275378	21275806
chr2L	21297694	21301527
chr2L	21311752	21312208
chr2L	21311829	21312032
chr2L	21382018	21385397
chr2L	21384454	21385397
chr2L	21384454	21389079
chr2L	21615102	21615676
chr2L	21616181	21616573
chr2L	21616181	21618110
chr2L	21617279	21618110
chr2L	21627841	21628105
chr2L	21634419	21635210
chr2L	21634419	21635731
chr2L	21678181	21678328
chr2L	21678181	21678379
chr2L	21678562	21678810
chr2L	21678562	21679105
chr2L	21678606	21678810
chr2L	21678652	21678772
chr2L	21678819	21679234
chr2L	21678887	21679000
chr2L	21679112	21679234
chr2L	21679112	21679393
chr2L	21679116	21679393
chr2L	21679234	21679564
chr2L	21679288	21679768
chr2L	21679531	21680044
chr2L	21679535	21679777
chr2L	21679555	21679777
chr2L	21679555	21679867
chr2L	21679597	21679768
chr2L	21679773	21680003
chr2L	21679773	21680047
chr2L	21679781	21680031
chr2L	21679789	21680027
chr2L	21679794	21680071
chr2L	21688473	21701180
chr2L	21688473	21701938
chr2L	21688473	21704603
chr2L	21708986	21709485
chr2L	21710563	21711410
chr2L	21710563	21713308
chr2L	21710563	21717672
chr2L	21712768	21717672
chr2L	21716324	21717672
chr2L	21719513	21720481
chr2L	21719513	21725445
chr2L	21719513	21727573
chr2L	21725067	21727573
chr2L	21727005	21727573
chr2L	21727005	21728235
chr2L	21772999	21775446
chr2L	22179486	22179789
chr2L	22247202	22247325
chr2L	22247202	22247345
chr2L	22257652	22258360
chr2L	22363429	22364294
chr2L	22364097	22364279
chr2L	22428348	22429110
chr2L	22428400	22428537
chr2L	22428512	22429023
chr2L	22428548	22428680
chr2L	22535860	22536614
chr2L	22580737	22581341
chr2L	22611099	22611707
chr2L	22741701	22742502
chr2L	22820169	22820497
chr2L	22820169	22820635
chr2L	22820169	22820804
chr2L	22820169	22820819
chr2L	5131128	5131212
chr2L	816664	8042117
chr2L	13030382	13030476
chr2L	20881986	20882464
chr2L	19512843	19512934
chr2L	7209348	7209653
chr2L	5189754	5189847
chr2L	9209556	9209661
chr2L	21105080	21105174
chr2L	22834543	22834652
chr2L	8248068	8248167
chr2L	6206867	6206965
chr2L	9812618	9812698
chr2L	16189865	16189966
chr2L	22820169	22820635
chr2L	3933214	3933298
chr2L	1115593	1115678
chr2L	2323382	2327552
chr2L	10417057	10417148
chr2L	1043063	1043144
chr2L	3502007	3502085
chr2L	1733581	1733678
chr2L	11858316	11875559
chr2L	184581	184775
chr2L	4314899	4314982
chr2L	5189739	5189847
chr2L	16677901	16677991
chr2L	13609790	13610578
chr2L	227371	231034
chr2L	195912	196002
chr2L	872207	872285
chr2L	4487448	4489113
chr2L	20334646	20334730
chr2L	13049127	21231262
chr2L	18551149	18551249
chr2L	10693699	10693786
chr2L	5109218	5109301
chr2L	22477060	22477147
chr2L	4530530	4548802
chr2L	8105691	8107438
chr2L	1016221	1016311
chr2L	10284116	10284196
chr2L	2325510	2325604
chr2L	18320412	18320557
chr2L	5161307	5161385
chr2L	21616181	21616573
chr2L	10619879	10620635
chr2L	10284405	10284503
chr2L	9189635	9189791
chr2L	236474	236616
chr2L	5134413	5134500
chr2L	16989528	16989645
chr2L	13029804	13029890
chr2L	11366343	11372722
chr2L	5656317	5656405
chr2L	4570478	4571085
chr2L	4527619	4527715
chr2L	16783005	16783143
chr2L	9323062	9323172
chr2L	5128842	5128928
chr2L	9233987	9235263
chr2L	13014521	13014635
chr2L	2177182	2177283
chr2L	4079503	4080022
chr2L	21025167	21025258
chr2L	4700518	4700876
chr2L	16351474	16351550
chr2L	21719513	21720481
chr2L	4526210	4526293
chr2L	16492372	16492522
chr2L	16782996	16783080
chr2L	16174415	16175007
chr2L	16557878	16559944
chr2L	9732915	9733532
chr2L	4526223	4532386
chr2L	5193234	5193402
chr2L	181081	181222
chr2L	18654075	18654178
chr2L	8664157	8665518
chr2L	10693495	10693633
chr2L	9905874	9906443
chr2L	20882039	20882129
chr2L	13922674	13922752
chr2L	19702942	19703067
chr2L	239676	239798
chr2L	5204462	5204903
chr2L	7051992	7052091
chr2L	3064455	3064540
chr2L	1016728	1016818
chr2L	16770558	16770652
chr2L	8738518	8738597
chr2L	14278218	14288958
chr2L	5033755	5033863
chr2L	1034037	1034145
chr2L	17737963	17739713
chr2L	10458728	10458818
chr2L	2958209	2958294
chr2L	3502472	3502550
chr2L	7958666	7975245
chr2L	3806821	3806911
chr2L	1030387	1030501
chr2L	5192030	5192120
chr2L	4548693	4548785
chr2L	956796	956888
chr2L	17737896	17738014
chr2L	3499320	3504578
chr2L	6925027	6925118
chr2L	21641420	21641498
chr2L	7228787	7228895
chr2L	4563118	6982715
chr2L	222504	222603
chr2L	16175963	16176040
chr2L	15441974	18245858
chr2L	7054309	7054403
chr2L	16660943	16661053
chr2L	6476533	6476631
chr2L	6268634	7444197
chr2L	5164868	5164952
chr2L	19726654	19726736
chr2L	21716324	21717672
chr2L	10849980	10850057
chr2L	10696773	10696884
chr2L	6340582	6340661
chr2L	1023727	1023845
chr2L	13872073	13879706
chr2L	18357167	18357247
chr2L	2890475	2890566
chr2L	4496246	4513761
chr2L	9291413	9291521
chr2L	5163842	5163956
chr2L	17657062	17659614
chr2L	2958209	2958296
chr2L	5123702	5123792
chr2L	10693633	10693750
chr2L	18388381	18391364
chr2L	7378580	7378688
chr2L	22146285	22146481
chr2L	213705	213806
chr2L	13486366	13486485
chr2L	8248909	8249008
chr2L	952820	952950
chr2L	4517315	4517443
chr2L	8424792	8424910
chr2L	17423632	17423715
chr2L	1016818	1016908
chr2L	17717478	17717590
chr2L	14616683	14616797
chr2L	195012	195099
chr2L	5123714	5123795
chr2L	13038190	13038319
chr2L	8427000	8427093
chr2L	19554457	19554541
chr2L	10684167	10684248
chr2L	4487448	4513761
chr2L	8223824	8226606
chr2L	16322959	16323517
chr2L	13489470	13489578
chr2L	14061968	14062075
chr2L	4504776	4513761
chr2L	9503592	9504813
chr2L	5850830	5853258
chr2L	2134723	2134843
chr2L	3080650	3081268
chr2L	239769	239856
chr2L	10693798	10693894
chr2L	6580414	6587143
chr2L	21716324	21717672
chr2L	18828032	18828284
chr2L	4122859	4122946
chr2L	18539522	18543715
chr2L	2455056	2455938
chr2L	8283408	8284220
chr2L	16527389	16528439
chr2L	951586	953510
chr2L	19409403	19410643
chr2L	18064633	18065730
chr2L	7209348	7209653
chr2L	3929306	3930035
chr2L	3080650	3081268
chr2L	21710563	21713308
chr2L	10283358	10283693
chr2L	8915353	8916053
chr2L	30393	35212
chr2L	1087694	1088106
chr2L	5146992	5148882
chr2L	21273323	21275806
chr2L	18200622	18215846
chr2L	8654104	8656506
chr2L	5850830	5853258
chr2L	21719513	21720481
chr2L	18209768	18211298
chr2L	11833259	11838773
chr2L	1909668	1910149
chr2L	20431923	20432729
chr2L	16976489	16977050
chr2L	9869531	9878025
chr2L	22820169	22820635
chr2L	9233987	9235263
chr2L	9272465	9272607
chr2L	7234526	7234997
chr2L	7655544	7656463
chr2L	5274018	5275780
chr2L	2808979	2810643
chr2L	6699764	6701944
chr2L	21727005	21727573
chr2L	7040472	7041159
chr2L	8105691	8107880
chr2L	12516483	12517185
chr2L	4504776	4513761
chr2L	4079503	4080022
chr2L	1741659	1742260
chr2L	21273323	21274429
chr2L	7711514	7711619
chr2L	10126000	10127877
chr2L	1386847	1387526
chr2L	3094216	3098065
chr2L	4496246	4513761
chr2L	9503592	9504813
chr2L	4487448	4489113
chr2L	7655053	7656463
chr2L	8246860	8250967
chr2L	13609790	13610578
chr2L	227371	231034
chr2L	16174415	16175007
chr2L	16557878	16559944
chr2L	14195732	14197867
chr2L	9742374	9744230
chr2L	19166085	19166358
chr2L	22820170	22820635
chr2L	16690902	16692124
chr2L	9503593	9504813
chr2L	7209349	7209653
chr2L	1690117	1690755
chr2L	22535861	22536614
chr2L	22820170	22820497
chr2L	227372	231034
chr2L	7107141	7107551
chr2L	19166085	19171251
chr2L	20881987	20882464
chr2L	13609791	13610578
chr2L	16174416	16175007
chr2L	22883486	22884857
chr2L	12432809	12432943
chr2L	16527390	16528439
chr2L	17737964	17739713
chr2L	10126001	10127877
chr2L	3097922	3108861
chr2L	16322960	16323517
chr2L	21311753	21312208
chr2L	21273324	21274429
chr2L	21616182	21616573
chr2L	18209769	18211298
chr2L	5274019	5275780
chr2L	21273324	21275806
chr2L	1741660	1742260
chr2L	20431924	20432729
chr2L	14195733	14197867
chr2L	18776149	18810684
chr2L	10226005	10226338
chr2L	8223825	8226606
chr2L	9233988	9235263
chr2L	8105692	8107880
chr2L	20903016	20903559
chr2L	2808980	2810643
chr2L	7234527	7234997
chr2L	12240868	12241780
chr2L	8563739	8564296
chr2L	21384455	21385397
chr2L	1909669	1910149
chr2L	1158079	1158262
chr2L	8283409	8284220
chr2L	3094217	3108861
chr2L	1741660	1743779
chr2L	7040473	7041159
chr2L	12593625	12594670
chr2L	2704926	2712136
chr2L	15737628	15740899
chr2L	10409711	10410409
chr2L	16557879	16559944
chr2L	9905875	9906443
chr2L	2323383	2327552
chr2L	22817714	22820497
chr2L	930065	930423
chr2L	3094217	3098065
chr2L	4987907	4991262
chr2L	21716325	21717672
chr2L	18064634	18065730
chr2L	18062362	18063932
chr2L	10619880	10620635
chr2L	14807475	14807546
chr2L	5077535	5079574
chr2L	19409404	19410643
chr2L	14196927	14197867
chr2L	7721116	7724517
chr2L	9503596	9504813
chr2L	22841846	22843208
chr2L	5850831	5853258
chr2L	4079504	4080022
chr2L	1652775	1653835
chr2L	19600858	19611626
chr2L	21615103	21615676
chr2L	317743	318120
chr2L	19714889	19715953
chr2L	16749056	16750490
chr2L	8664158	8665518
chr2L	4336450	4336957
chr2L	8915354	8916053
chr2L	8928060	8928743
chr2L	9555284	9556398
chr2L	22580738	22581341
chr2L	4990308	4991262
chr2L	1061234	1062213
chr2L	9732916	9733532
chr2L	20334621	20336549
chr2L	22428349	22429110
chr2L	16278863	16279169
chr2L	21680518	21680612
chr2L	22904950	22908822
chr2L	16820112	16820930
chr2L	12153508	12155658
chr2L	16698139	16698348
chr2L	20760525	20760841
chr2L	12271591	12272084
chr2L	18209769	18215846
chr2L	5146993	5148882
chr2L	14610684	14611916
chr2L	8223825	8225415
chr2L	2793175	2798836
chr2L	22820170	22820804
chr2L	3080651	3081268
chr2L	6699765	6701944
chr2L	21727006	21727573
chr2L	12536275	12540900
chr2L	10496629	10498155
chr2L	12351704	12362649
chr2L	6699765	6700619
chr2L	12536275	12537419
chr2L	17657063	17659614
chr2L	14983950	14992506
chr2L	2710499	2712136
chr2L	14060958	14069006
chr2L	8654105	8656506
chr2L	16897488	16904712
chr2L	1670144	1690755
chr2L	4191775	4192968
chr2L	18776149	18776603
chr2L	473223	524059
chr2L	3499321	3504578
chr2L	6203179	6203618
chr2L	10984946	10986128
chr2L	3763649	3766043
chr2L	4504777	4513761
chr2L	12298568	12299394
chr2L	22820170	22820819
chr2L	10126001	10137559
chr2L	18779805	18780331
chr2L	19441159	19442673
chr2L	705871	707867
chr2L	8106840	8107880
chr2L	9227529	9235263
chr2L	21124135	21125439
chr2L	3929307	3930035
chr2L	9869532	9870520
chr2L	21710564	21711410
chr2L	5848342	5853258
chr2L	3352476	3353714
chr2L	2870689	2871688
chr2L	14616684	14616880
chr2L	1678869	1690755
chr2L	12407185	12409623
chr2L	8476252	8477023
chr2L	3067650	3067914
chr2L	20876912	20877677
chr2L	4192633	4195100
chr2L	21301454	21304931
chr2L	9272466	9272607
